usecs   ticks  time part mamType noteType channel pitch velocity    other
555556       0 0.000    0       2       f0       f    51        0 00000000
    0   58680 0.000    2       0       90       1    40       6b 00000000
    0   58776 0.000    2       0       80       1    40        0 00000000
    0   58800 0.000    2       0       90       1    3e       6b 00000000
    0   58848 0.000    2       0       80       1    3e        0 00000000
    0   58860 0.000    2       0       90       1    3b       6b 00000000
    0   58908 0.000    2       0       80       1    3b        0 00000000
    0   58920 0.000    2       0       90       1    3c       6b 00000000
    0   58968 0.000    2       0       80       1    3c        0 00000000
    0   58980 0.000    2       0       90       1    39       6b 00000000
    0   59028 0.000    2       0       80       1    39        0 00000000
    0   59040 0.000    2       0       90       1    3b       6b 00000000
    0   59232 0.000    2       0       80       1    3b        0 00000000
    0   59760 0.000    2       0       90       1    2f       6b 00000000
    0   59952 0.000    2       0       80       1    2f        0 00000000
    0   60480 0.000    2       0       90       1    2f       6b 00000000
    0   60672 0.000    2       0       80       1    2f        0 00000000
    0   61320 0.000    2       0       90       1    2f       6b 00000000
    0   61410 0.000    2       0       80       1    2f        0 00000000
    0   61440 0.000    2       0       90       1    33       6b 00000000
    0   61530 0.000    2       0       80       1    33        0 00000000
    0   61560 0.000    2       0       90       1    36       6b 00000000
    0   61650 0.000    2       0       80       1    36        0 00000000
    0   61680 0.000    2       0       90       1    33       6b 00000000
    0   61770 0.000    2       0       80       1    33        0 00000000
    0   61800 0.000    2       0       90       1    2f       6b 00000000
    0   61890 0.000    2       0       80       1    2f        0 00000000
    0   61920 0.000    2       0       90       1    28       6b 00000000
    0   62112 0.000    2       0       80       1    28        0 00000000
    0   62280 0.000    2       0       90       1    34       6b 00000000
    0   62280 0.000    2       0       90       1    37       6b 00000000
    0   62370 0.000    2       0       80       1    37        0 00000000
    0   62376 0.000    2       0       80       1    34        0 00000000
    0   62400 0.000    2       0       90       1    36       6b 00000000
    0   62400 0.000    2       0       90       1    39       6b 00000000
    0   62490 0.000    2       0       80       1    39        0 00000000
    0   62496 0.000    2       0       80       1    36        0 00000000
    0   62520 0.000    2       0       90       1    32       6b 00000000
    0   62520 0.000    2       0       90       1    36       6b 00000000
    0   62616 0.000    2       0       80       1    36        0 00000000
    0   62616 0.000    2       0       80       1    32        0 00000000
    0   62640 0.000    2       0       90       1    37       6b 00000000
    0   62640 0.000    2       0       90       1    37       6b 00000000
    0   62736 0.000    2       0       80       1    37        0 00000000
    0   62760 0.000    2       0       90       1    2b       6b 00000000
    0   62832 0.000    2       0       80       1    37        0 00000000
    0   62850 0.000    2       0       80       1    2b        0 00000000
    0   63000 0.000    2       0       90       1    39       6b 00000000
    0   63000 0.000    2       0       90       1    40       6b 00000000
    0   63090 0.000    2       0       80       1    39        0 00000000
    0   63096 0.000    2       0       80       1    40        0 00000000
    0   63120 0.000    2       0       90       1    37       6b 00000000
    0   63120 0.000    2       0       90       1    40       6b 00000000
    0   63210 0.000    2       0       80       1    37        0 00000000
    0   63216 0.000    2       0       80       1    40        0 00000000
    0   63240 0.000    2       0       90       1    3f       6b 00000000
    0   63240 0.000    2       0       90       1    36       6b 00000000
    0   63330 0.000    2       0       80       1    36        0 00000000
    0   63336 0.000    2       0       80       1    3f        0 00000000
    0   63360 0.000    2       0       90       1    40       6b 00000000
    0   63360 0.000    2       0       90       1    34       6b 00000000
    0   63456 0.000    2       0       80       1    40        0 00000000
    0   63552 0.000    2       0       80       1    34        0 00000000
    0   63720 0.000    2       0       90       1    37       6b 00000000
    0   63720 0.000    2       0       90       1    40       6b 00000000
    0   63810 0.000    2       0       80       1    37        0 00000000
    0   63816 0.000    2       0       80       1    40        0 00000000
    0   63840 0.000    2       0       90       1    36       6b 00000000
    0   63840 0.000    2       0       90       1    3f       6b 00000000
    0   63930 0.000    2       0       80       1    36        0 00000000
    0   63936 0.000    2       0       80       1    3f        0 00000000
    0   63960 0.000    2       0       90       1    3b       6b 00000000
    0   63960 0.000    2       0       90       1    34       6b 00000000
    0   64050 0.000    2       0       80       1    34        0 00000000
    0   64056 0.000    2       0       80       1    3b        0 00000000
    0   64080 0.000    2       0       90       1    39       6b 00000000
    0   64080 0.000    2       0       90       1    33       6b 00000000
    0   64176 0.000    2       0       80       1    33        0 00000000
    0   64200 0.000    2       0       90       1    2f       6b 00000000
    0   64272 0.000    2       0       80       1    39        0 00000000
    0   64296 0.000    2       0       80       1    2f        0 00000000
    0   64320 0.000    2       0       90       1    37       6b 00000000
    0   64320 0.000    2       0       90       1    30       6b 00000000
    0   64416 0.000    2       0       80       1    30        0 00000000
    0   64416 0.000    2       0       80       1    37        0 00000000
    0   64440 0.000    2       0       90       1    36       6b 00000000
    0   64440 0.000    2       0       90       1    34       6b 00000000
    0   64440 0.000    2       0       90       1    2d       6b 00000000
    0   64536 0.000    2       0       80       1    2d        0 00000000
    0   64536 0.000    2       0       80       1    34        0 00000000
    0   64536 0.000    2       0       80       1    36        0 00000000
    0   64560 0.000    2       0       90       1    2f       6b 00000000
    0   64560 0.000    2       0       90       1    34       6b 00000000
    0   64560 0.000    2       0       90       1    37       6b 00000000
    0   64656 0.000    2       0       80       1    37        0 00000000
    0   64656 0.000    2       0       80       1    34        0 00000000
    0   64656 0.000    2       0       80       1    2f        0 00000000
    0   64680 0.000    2       0       90       1    2f       6b 00000000
    0   64680 0.000    2       0       90       1    33       6b 00000000
    0   64680 0.000    2       0       90       1    36       6b 00000000
    0   64776 0.000    2       0       80       1    36        0 00000000
    0   64776 0.000    2       0       80       1    33        0 00000000
    0   64776 0.000    2       0       80       1    2f        0 00000000
    0   64800 0.000    2       0       90       1    28       6b 00000000
    0   64800 0.000    2       0       90       1    34       6b 00000000
    0   64896 0.000    2       0       80       1    34        0 00000000
    0   64896 0.000    2       0       80       1    28        0 00000000
    0   64920 0.000    2       0       90       1    3b       6b 00000000
    0   65016 0.000    2       0       80       1    3b        0 00000000
    0   65040 0.000    2       0       90       1    34       6b 00000000
    0   65136 0.000    2       0       80       1    34        0 00000000
    0   65160 0.000    2       0       90       1    40       6b 00000000
    0   65256 0.000    2       0       80       1    40        0 00000000
    0   65280 0.000    2       0       90       1    3e       6b 00000000
    0   65328 0.000    2       0       80       1    3e        0 00000000
    0   65340 0.000    2       0       90       1    3b       6b 00000000
    0   65388 0.000    2       0       80       1    3b        0 00000000
    0   65400 0.000    2       0       90       1    3c       6b 00000000
    0   65448 0.000    2       0       80       1    3c        0 00000000
    0   65460 0.000    2       0       90       1    39       6b 00000000
    0   65508 0.000    2       0       80       1    39        0 00000000
    0   65520 0.000    2       0       90       1    3b       6b 00000000
    0   65568 0.000    2       0       80       1    3b        0 00000000
    0   65580 0.000    2       0       90       1    39       6b 00000000
    0   65628 0.000    2       0       80       1    39        0 00000000
    0   65640 0.000    2       0       90       1    37       6b 00000000
    0   65688 0.000    2       0       80       1    37        0 00000000
    0   65700 0.000    2       0       90       1    3b       6b 00000000
    0   65748 0.000    2       0       80       1    3b        0 00000000
    0   65760 0.000    2       0       90       1    34       6b 00000000
    0   65808 0.000    2       0       80       1    34        0 00000000
    0   65820 0.000    2       0       90       1    37       6b 00000000
    0   65868 0.000    2       0       80       1    37        0 00000000
    0   65880 0.000    2       0       90       1    3c       6b 00000000
    0   65928 0.000    2       0       80       1    3c        0 00000000
    0   65940 0.000    2       0       90       1    39       6b 00000000
    0   65988 0.000    2       0       80       1    39        0 00000000
    0   66000 0.000    2       0       90       1    3b       6b 00000000
    0   66048 0.000    2       0       80       1    3b        0 00000000
    0   66060 0.000    2       0       90       1    37       6b 00000000
    0   66108 0.000    2       0       80       1    37        0 00000000
    0   66120 0.000    2       0       90       1    39       6b 00000000
    0   66168 0.000    2       0       80       1    39        0 00000000
    0   66180 0.000    2       0       90       1    36       6b 00000000
    0   66228 0.000    2       0       80       1    36        0 00000000
    0   66240 0.000    2       0       90       1    37       6b 00000000
    0   66288 0.000    2       0       80       1    37        0 00000000
    0   66300 0.000    2       0       90       1    36       6b 00000000
    0   66348 0.000    2       0       80       1    36        0 00000000
    0   66360 0.000    2       0       90       1    34       6b 00000000
    0   66408 0.000    2       0       80       1    34        0 00000000
    0   66420 0.000    2       0       90       1    37       6b 00000000
    0   66468 0.000    2       0       80       1    37        0 00000000
    0   66480 0.000    2       0       90       1    2f       6b 00000000
    0   66528 0.000    2       0       80       1    2f        0 00000000
    0   66540 0.000    2       0       90       1    34       6b 00000000
    0   66588 0.000    2       0       80       1    34        0 00000000
    0   66600 0.000    2       0       90       1    3b       6b 00000000
    0   66648 0.000    2       0       80       1    3b        0 00000000
    0   66660 0.000    2       0       90       1    37       6b 00000000
    0   66708 0.000    2       0       80       1    37        0 00000000
    0   66720 0.000    2       0       90       1    39       6b 00000000
    0   66768 0.000    2       0       80       1    39        0 00000000
    0   66780 0.000    2       0       90       1    36       6b 00000000
    0   66828 0.000    2       0       80       1    36        0 00000000
    0   66840 0.000    2       0       90       1    37       6b 00000000
    0   66888 0.000    2       0       80       1    37        0 00000000
    0   66900 0.000    2       0       90       1    34       6b 00000000
    0   66948 0.000    2       0       80       1    34        0 00000000
    0   66960 0.000    2       0       90       1    36       6b 00000000
    0   67008 0.000    2       0       80       1    36        0 00000000
    0   67020 0.000    2       0       90       1    34       6b 00000000
    0   67068 0.000    2       0       80       1    34        0 00000000
    0   67080 0.000    2       0       90       1    36       6b 00000000
    0   67128 0.000    2       0       80       1    36        0 00000000
    0   67140 0.000    2       0       90       1    33       6b 00000000
    0   67188 0.000    2       0       80       1    33        0 00000000
    0   67200 0.000    2       0       90       1    34       6b 00000000
    0   67296 0.000    2       0       80       1    34        0 00000000
    0   67320 0.000    2       0       90       1    39       6b 00000000
    0   67410 0.000    2       0       80       1    39        0 00000000
    0   67440 0.000    2       0       90       1    3b       6b 00000000
    0   67530 0.000    2       0       80       1    3b        0 00000000
    0   67560 0.000    2       0       90       1    2f       6b 00000000
    0   67650 0.000    2       0       80       1    2f        0 00000000
    0   67680 0.000    2       0       90       1    34       6b 00000000
    0   67872 0.000    2       0       80       1    34        0 00000000
    0   67980 0.000    2       0       90       1    28       6b 00000000
    0   68028 0.000    2       0       80       1    28        0 00000000
    0   68040 0.000    2       0       90       1    2b       6b 00000000
    0   68088 0.000    2       0       80       1    2b        0 00000000
    0   68100 0.000    2       0       90       1    2f       6b 00000000
    0   68148 0.000    2       0       80       1    2f        0 00000000
    0   68160 0.000    2       0       90       1    34       6b 00000000
    0   68208 0.000    2       0       80       1    34        0 00000000
    0   68220 0.000    2       0       90       1    32       6b 00000000
    0   68268 0.000    2       0       80       1    32        0 00000000
    0   68280 0.000    2       0       90       1    31       6b 00000000
    0   68328 0.000    2       0       80       1    31        0 00000000
    0   68340 0.000    2       0       90       1    2f       6b 00000000
    0   68388 0.000    2       0       80       1    2f        0 00000000
    0   68400 0.000    2       0       90       1    2d       6b 00000000
    0   68580 0.000    2       0       80       1    2d        0 00000000
    0   68700 0.000    2       0       90       1    2d       6b 00000000
    0   68748 0.000    2       0       80       1    2d        0 00000000
    0   68760 0.000    2       0       90       1    31       6b 00000000
    0   68808 0.000    2       0       80       1    31        0 00000000
    0   68820 0.000    2       0       90       1    34       6b 00000000
    0   68868 0.000    2       0       80       1    34        0 00000000
    0   68880 0.000    2       0       90       1    39       6b 00000000
    0   68928 0.000    2       0       80       1    39        0 00000000
    0   68940 0.000    2       0       90       1    37       6b 00000000
    0   68988 0.000    2       0       80       1    37        0 00000000
    0   69000 0.000    2       0       90       1    35       6b 00000000
    0   69048 0.000    2       0       80       1    35        0 00000000
    0   69060 0.000    2       0       90       1    34       6b 00000000
    0   69108 0.000    2       0       80       1    34        0 00000000
    0   69120 0.000    2       0       90       1    32       6b 00000000
    0   69312 0.000    2       0       80       1    32        0 00000000
    0   69420 0.000    2       0       90       1    26       6b 00000000
    0   69468 0.000    2       0       80       1    26        0 00000000
    0   69480 0.000    2       0       90       1    29       6b 00000000
    0   69528 0.000    2       0       80       1    29        0 00000000
    0   69540 0.000    2       0       90       1    2d       6b 00000000
    0   69588 0.000    2       0       80       1    2d        0 00000000
    0   69600 0.000    2       0       90       1    32       6b 00000000
    0   69648 0.000    2       0       80       1    32        0 00000000
    0   69660 0.000    2       0       90       1    30       6b 00000000
    0   69708 0.000    2       0       80       1    30        0 00000000
    0   69720 0.000    2       0       90       1    2f       6b 00000000
    0   69768 0.000    2       0       80       1    2f        0 00000000
    0   69780 0.000    2       0       90       1    2d       6b 00000000
    0   69828 0.000    2       0       80       1    2d        0 00000000
    0   69840 0.000    2       0       90       1    2b       6b 00000000
    0   70020 0.000    2       0       80       1    2b        0 00000000
    0   70140 0.000    2       0       90       1    2b       6b 00000000
    0   70188 0.000    2       0       80       1    2b        0 00000000
    0   70200 0.000    2       0       90       1    2f       6b 00000000
    0   70248 0.000    2       0       80       1    2f        0 00000000
    0   70260 0.000    2       0       90       1    32       6b 00000000
    0   70308 0.000    2       0       80       1    32        0 00000000
    0   70320 0.000    2       0       90       1    37       6b 00000000
    0   70368 0.000    2       0       80       1    37        0 00000000
    0   70380 0.000    2       0       90       1    35       6b 00000000
    0   70428 0.000    2       0       80       1    35        0 00000000
    0   70440 0.000    2       0       90       1    34       6b 00000000
    0   70488 0.000    2       0       80       1    34        0 00000000
    0   70500 0.000    2       0       90       1    32       6b 00000000
    0   70548 0.000    2       0       80       1    32        0 00000000
    0   70560 0.000    2       0       90       1    30       6b 00000000
    0   70656 0.000    2       0       80       1    30        0 00000000
    0   70680 0.000    2       0       90       1    30       6b 00000000
    0   70770 0.000    2       0       80       1    30        0 00000000
    0   70800 0.000    2       0       90       1    30       6b 00000000
    0   70848 0.000    2       0       80       1    30        0 00000000
    0   70860 0.000    2       0       90       1    32       6b 00000000
    0   70908 0.000    2       0       80       1    32        0 00000000
    0   70920 0.000    2       0       90       1    30       6b 00000000
    0   71010 0.000    2       0       80       1    30        0 00000000
    0   71040 0.000    2       0       90       1    30       6b 00000000
    0   71130 0.000    2       0       80       1    30        0 00000000
    0   71160 0.000    2       0       90       1    30       6b 00000000
    0   71256 0.000    2       0       80       1    30        0 00000000
    0   71280 0.000    2       0       90       1    26       6b 00000000
    0   71376 0.000    2       0       80       1    26        0 00000000
    0   71400 0.000    2       0       90       1    30       6b 00000000
    0   71490 0.000    2       0       80       1    30        0 00000000
    0   71520 0.000    2       0       90       1    30       6b 00000000
    0   71568 0.000    2       0       80       1    30        0 00000000
    0   71580 0.000    2       0       90       1    32       6b 00000000
    0   71628 0.000    2       0       80       1    32        0 00000000
    0   71640 0.000    2       0       90       1    30       6b 00000000
    0   71730 0.000    2       0       80       1    30        0 00000000
    0   71760 0.000    2       0       90       1    30       6b 00000000
    0   71850 0.000    2       0       80       1    30        0 00000000
    0   71880 0.000    2       0       90       1    30       6b 00000000
    0   71976 0.000    2       0       80       1    30        0 00000000
    0   72000 0.000    2       0       90       1    28       6b 00000000
    0   72096 0.000    2       0       80       1    28        0 00000000
    0   72120 0.000    2       0       90       1    30       6b 00000000
    0   72210 0.000    2       0       80       1    30        0 00000000
    0   72240 0.000    2       0       90       1    30       6b 00000000
    0   72288 0.000    2       0       80       1    30        0 00000000
    0   72300 0.000    2       0       90       1    32       6b 00000000
    0   72348 0.000    2       0       80       1    32        0 00000000
    0   72360 0.000    2       0       90       1    30       6b 00000000
    0   72450 0.000    2       0       80       1    30        0 00000000
    0   72480 0.000    2       0       90       1    30       6b 00000000
    0   72570 0.000    2       0       80       1    30        0 00000000
    0   72600 0.000    2       0       90       1    30       6b 00000000
    0   72696 0.000    2       0       80       1    30        0 00000000
    0   72720 0.000    2       0       90       1    29       6b 00000000
    0   72816 0.000    2       0       80       1    29        0 00000000
    0   72840 0.000    2       0       90       1    30       6b 00000000
    0   72930 0.000    2       0       80       1    30        0 00000000
    0   72960 0.000    2       0       90       1    30       6b 00000000
    0   73008 0.000    2       0       80       1    30        0 00000000
    0   73020 0.000    2       0       90       1    32       6b 00000000
    0   73068 0.000    2       0       80       1    32        0 00000000
    0   73080 0.000    2       0       90       1    30       6b 00000000
    0   73170 0.000    2       0       80       1    30        0 00000000
    0   73200 0.000    2       0       90       1    30       6b 00000000
    0   73290 0.000    2       0       80       1    30        0 00000000
    0   73320 0.000    2       0       90       1    30       6b 00000000
    0   73416 0.000    2       0       80       1    30        0 00000000
    0   73440 0.000    2       0       90       1    29       6b 00000000
    0   73536 0.000    2       0       80       1    29        0 00000000
    0   73560 0.000    2       0       90       1    32       6b 00000000
    0   73650 0.000    2       0       80       1    32        0 00000000
    0   73680 0.000    2       0       90       1    32       6b 00000000
    0   73728 0.000    2       0       80       1    32        0 00000000
    0   73740 0.000    2       0       90       1    34       6b 00000000
    0   73788 0.000    2       0       80       1    34        0 00000000
    0   73800 0.000    2       0       90       1    32       6b 00000000
    0   73890 0.000    2       0       80       1    32        0 00000000
    0   73920 0.000    2       0       90       1    32       6b 00000000
    0   74010 0.000    2       0       80       1    32        0 00000000
    0   74040 0.000    2       0       90       1    32       6b 00000000
    0   74136 0.000    2       0       80       1    32        0 00000000
    0   74160 0.000    2       0       90       1    2b       6b 00000000
    0   74256 0.000    2       0       80       1    2b        0 00000000
    0   74280 0.000    2       0       90       1    32       6b 00000000
    0   74370 0.000    2       0       80       1    32        0 00000000
    0   74400 0.000    2       0       90       1    32       6b 00000000
    0   74448 0.000    2       0       80       1    32        0 00000000
    0   74460 0.000    2       0       90       1    34       6b 00000000
    0   74508 0.000    2       0       80       1    34        0 00000000
    0   74520 0.000    2       0       90       1    32       6b 00000000
    0   74633 0.000    2       0       80       1    32        0 00000000
    0   74640 0.000    2       0       90       1    32       6b 00000000
    0   74730 0.000    2       0       80       1    32        0 00000000
    0   74760 0.000    2       0       90       1    32       6b 00000000
    0   74856 0.000    2       0       80       1    32        0 00000000
    0   74880 0.000    2       0       90       1    2b       6b 00000000
    0   74976 0.000    2       0       80       1    2b        0 00000000
    0   75000 0.000    2       0       90       1    34       6b 00000000
    0   75090 0.000    2       0       80       1    34        0 00000000
    0   75120 0.000    2       0       90       1    34       6b 00000000
    0   75168 0.000    2       0       80       1    34        0 00000000
    0   75180 0.000    2       0       90       1    35       6b 00000000
    0   75228 0.000    2       0       80       1    35        0 00000000
    0   75240 0.000    2       0       90       1    34       6b 00000000
    0   75330 0.000    2       0       80       1    34        0 00000000
    0   75360 0.000    2       0       90       1    34       6b 00000000
    0   75450 0.000    2       0       80       1    34        0 00000000
    0   75480 0.000    2       0       90       1    34       6b 00000000
    0   75576 0.000    2       0       80       1    34        0 00000000
    0   75600 0.000    2       0       90       1    2b       6b 00000000
    0   75696 0.000    2       0       80       1    2b        0 00000000
    0   75720 0.000    2       0       90       1    36       6b 00000000
    0   75816 0.000    2       0       80       1    36        0 00000000
    0   75840 0.000    2       0       90       1    36       6b 00000000
    0   75888 0.000    2       0       80       1    36        0 00000000
    0   75900 0.000    2       0       90       1    37       6b 00000000
    0   75948 0.000    2       0       80       1    37        0 00000000
    0   75960 0.000    2       0       90       1    36       6b 00000000
    0   76050 0.000    2       0       80       1    36        0 00000000
    0   76080 0.000    2       0       90       1    36       6b 00000000
    0   76170 0.000    2       0       80       1    36        0 00000000
    0   76200 0.000    2       0       90       1    36       6b 00000000
    0   76290 0.000    2       0       80       1    36        0 00000000
    0   76320 0.000    2       0       90       1    2b       6b 00000000
    0   76512 0.000    2       0       80       1    2b        0 00000000
    0   76800 0.000    2       0       90       1    35       6b 00000000
    0   76848 0.000    2       0       80       1    35        0 00000000
    0   76860 0.000    2       0       90       1    32       6b 00000000
    0   76908 0.000    2       0       80       1    32        0 00000000
    0   76920 0.000    2       0       90       1    2f       6b 00000000
    0   76968 0.000    2       0       80       1    2f        0 00000000
    0   76980 0.000    2       0       90       1    2b       6b 00000000
    0   77028 0.000    2       0       80       1    2b        0 00000000
    0   77280 0.000    2       0       90       1    2a       6b 00000000
    0   77472 0.000    2       0       80       1    2a        0 00000000
    0   77640 0.000    2       0       90       1    29       6b 00000000
    0   77736 0.000    2       0       80       1    29        0 00000000
    0   77760 0.000    2       0       90       1    28       6b 00000000
    0   77856 0.000    2       0       80       1    28        0 00000000
    0   77880 0.000    2       0       90       1    29       6b 00000000
    0   77976 0.000    2       0       80       1    29        0 00000000
    0   78000 0.000    2       0       90       1    2b       6b 00000000
    0   78096 0.000    2       0       80       1    2b        0 00000000
    0   78120 0.000    2       0       90       1    29       6b 00000000
    0   78216 0.000    2       0       80       1    29        0 00000000
    0   78240 0.000    2       0       90       1    2b       6b 00000000
    0   78432 0.000    2       0       80       1    2b        0 00000000
    0   78480 0.000    2       0       90       1    24       6b 00000000
    0   78576 0.000    2       0       80       1    24        0 00000000
    0   79320 0.000    2       0       90       1    40       6b 00000000
    0   79416 0.000    2       0       80       1    40        0 00000000
    0   79440 0.000    2       0       90       1    39       6b 00000000
    0   79536 0.000    2       0       80       1    39        0 00000000
    0   79560 0.000    2       0       90       1    45       6b 00000000
    0   79656 0.000    2       0       80       1    45        0 00000000
    0   79680 0.000    2       0       90       1    43       6b 00000000
    0   79728 0.000    2       0       80       1    43        0 00000000
    0   79740 0.000    2       0       90       1    40       6b 00000000
    0   79788 0.000    2       0       80       1    40        0 00000000
    0   79800 0.000    2       0       90       1    41       6b 00000000
    0   79848 0.000    2       0       80       1    41        0 00000000
    0   79860 0.000    2       0       90       1    3e       6b 00000000
    0   79908 0.000    2       0       80       1    3e        0 00000000
    0   79920 0.000    2       0       90       1    40       6b 00000000
    0   80016 0.000    2       0       80       1    40        0 00000000
    0   80040 0.000    2       0       90       1    34       6b 00000000
    0   80136 0.000    2       0       80       1    34        0 00000000
    0   80160 0.000    2       0       90       1    38       6b 00000000
    0   80256 0.000    2       0       80       1    38        0 00000000
    0   80280 0.000    2       0       90       1    3b       6b 00000000
    0   80376 0.000    2       0       80       1    3b        0 00000000
    0   80400 0.000    2       0       90       1    38       6b 00000000
    0   80496 0.000    2       0       80       1    38        0 00000000
    0   80520 0.000    2       0       90       1    34       6b 00000000
    0   80616 0.000    2       0       80       1    34        0 00000000
    0   80640 0.000    2       0       90       1    39       6b 00000000
    0   80736 0.000    2       0       80       1    39        0 00000000
    0   80760 0.000    2       0       90       1    34       6b 00000000
    0   80856 0.000    2       0       80       1    34        0 00000000
    0   80880 0.000    2       0       90       1    2d       6b 00000000
    0   80976 0.000    2       0       80       1    2d        0 00000000
    0   81000 0.000    2       0       90       1    39       6b 00000000
    0   81096 0.000    2       0       80       1    39        0 00000000
    0   81120 0.000    2       0       90       1    37       6b 00000000
    0   81168 0.000    2       0       80       1    37        0 00000000
    0   81180 0.000    2       0       90       1    34       6b 00000000
    0   81228 0.000    2       0       80       1    34        0 00000000
    0   81240 0.000    2       0       90       1    35       6b 00000000
    0   81288 0.000    2       0       80       1    35        0 00000000
    0   81300 0.000    2       0       90       1    32       6b 00000000
    0   81348 0.000    2       0       80       1    32        0 00000000
    0   81360 0.000    2       0       90       1    34       6b 00000000
    0   81408 0.000    2       0       80       1    34        0 00000000
    0   81420 0.000    2       0       90       1    32       6b 00000000
    0   81468 0.000    2       0       80       1    32        0 00000000
    0   81480 0.000    2       0       90       1    2f       6b 00000000
    0   81528 0.000    2       0       80       1    2f        0 00000000
    0   81540 0.000    2       0       90       1    2c       6b 00000000
    0   81588 0.000    2       0       80       1    2c        0 00000000
    0   81600 0.000    2       0       90       1    32       6b 00000000
    0   81648 0.000    2       0       80       1    32        0 00000000
    0   81660 0.000    2       0       90       1    2f       6b 00000000
    0   81708 0.000    2       0       80       1    2f        0 00000000
    0   81720 0.000    2       0       90       1    2c       6b 00000000
    0   81768 0.000    2       0       80       1    2c        0 00000000
    0   81780 0.000    2       0       90       1    2f       6b 00000000
    0   81828 0.000    2       0       80       1    2f        0 00000000
    0   81840 0.000    2       0       90       1    28       6b 00000000
    0   81888 0.000    2       0       80       1    28        0 00000000
    0   81900 0.000    2       0       90       1    32       6b 00000000
    0   81948 0.000    2       0       80       1    32        0 00000000
    0   81960 0.000    2       0       90       1    30       6b 00000000
    0   82008 0.000    2       0       80       1    30        0 00000000
    0   82020 0.000    2       0       90       1    2f       6b 00000000
    0   82068 0.000    2       0       80       1    2f        0 00000000
    0   82080 0.000    2       0       90       1    31       6b 00000000
    0   82170 0.000    2       0       80       1    31        0 00000000
    0   82200 0.000    2       0       90       1    2d       6b 00000000
    0   82296 0.000    2       0       80       1    2d        0 00000000
    0   82320 0.000    2       0       90       1    31       6b 00000000
    0   82416 0.000    2       0       80       1    31        0 00000000
    0   82440 0.000    2       0       90       1    34       6b 00000000
    0   82536 0.000    2       0       80       1    34        0 00000000
    0   82560 0.000    2       0       90       1    31       6b 00000000
    0   82656 0.000    2       0       80       1    31        0 00000000
    0   82680 0.000    2       0       90       1    2d       6b 00000000
    0   82776 0.000    2       0       80       1    2d        0 00000000
    0   82800 0.000    2       0       90       1    32       6b 00000000
    0   82848 0.000    2       0       80       1    32        0 00000000
    0   82860 0.000    2       0       90       1    3c       6b 00000000
    0   82908 0.000    2       0       80       1    3c        0 00000000
    0   82920 0.000    2       0       90       1    39       6b 00000000
    0   82968 0.000    2       0       80       1    39        0 00000000
    0   82980 0.000    2       0       90       1    36       6b 00000000
    0   83028 0.000    2       0       80       1    36        0 00000000
    0   83040 0.000    2       0       90       1    3c       6b 00000000
    0   83088 0.000    2       0       80       1    3c        0 00000000
    0   83100 0.000    2       0       90       1    39       6b 00000000
    0   83148 0.000    2       0       80       1    39        0 00000000
    0   83160 0.000    2       0       90       1    36       6b 00000000
    0   83208 0.000    2       0       80       1    36        0 00000000
    0   83220 0.000    2       0       90       1    39       6b 00000000
    0   83268 0.000    2       0       80       1    39        0 00000000
    0   83280 0.000    2       0       90       1    32       6b 00000000
    0   83328 0.000    2       0       80       1    32        0 00000000
    0   83340 0.000    2       0       90       1    3c       6b 00000000
    0   83388 0.000    2       0       80       1    3c        0 00000000
    0   83400 0.000    2       0       90       1    3b       6b 00000000
    0   83448 0.000    2       0       80       1    3b        0 00000000
    0   83460 0.000    2       0       90       1    39       6b 00000000
    0   83508 0.000    2       0       80       1    39        0 00000000
    0   83520 0.000    2       0       90       1    3b       6b 00000000
    0   83610 0.000    2       0       80       1    3b        0 00000000
    0   83640 0.000    2       0       90       1    37       6b 00000000
    0   83736 0.000    2       0       80       1    37        0 00000000
    0   83760 0.000    2       0       90       1    3b       6b 00000000
    0   83856 0.000    2       0       80       1    3b        0 00000000
    0   83880 0.000    2       0       90       1    3e       6b 00000000
    0   83976 0.000    2       0       80       1    3e        0 00000000
    0   84000 0.000    2       0       90       1    3b       6b 00000000
    0   84096 0.000    2       0       80       1    3b        0 00000000
    0   84120 0.000    2       0       90       1    37       6b 00000000
    0   84216 0.000    2       0       80       1    37        0 00000000
    0   84240 0.000    2       0       90       1    3c       6b 00000000
    0   84336 0.000    2       0       80       1    3c        0 00000000
    0   84360 0.000    2       0       90       1    37       6b 00000000
    0   84456 0.000    2       0       80       1    37        0 00000000
    0   84480 0.000    2       0       90       1    30       6b 00000000
    0   84576 0.000    2       0       80       1    30        0 00000000
    0   84600 0.000    2       0       90       1    3c       6b 00000000
    0   84696 0.000    2       0       80       1    3c        0 00000000
    0   84720 0.000    2       0       90       1    3b       6b 00000000
    0   84768 0.000    2       0       80       1    3b        0 00000000
    0   84780 0.000    2       0       90       1    37       6b 00000000
    0   84828 0.000    2       0       80       1    37        0 00000000
    0   84840 0.000    2       0       90       1    39       6b 00000000
    0   84888 0.000    2       0       80       1    39        0 00000000
    0   84900 0.000    2       0       90       1    36       6b 00000000
    0   84948 0.000    2       0       80       1    36        0 00000000
    0   84960 0.000    2       0       90       1    37       6b 00000000
    0   85050 0.000    2       0       80       1    37        0 00000000
    0   85080 0.000    2       0       90       1    35       6b 00000000
    0   85176 0.000    2       0       80       1    35        0 00000000
    0   85200 0.000    2       0       90       1    34       6b 00000000
